FIPS,Unemployment_rate_2015,Median_Household_Income_2014
39095,0.053,42344.0
39097,0.04,52996.0
39099,0.061,41316.0
39101,0.051,42240.0
39103,0.04,68405.0
39105,0.083,38081.0
39107,0.033,52606.0
39109,0.044000000000000004,51868.0
39111,0.1,40646.0
39113,0.05,42994.0
39115,0.073,37923.0
39117,0.05,49846.0
39119,0.061,41814.0
39121,0.07400000000000001,43953.0
39123,0.066,50345.0
39125,0.048,47358.0
39127,0.065,43341.0
39129,0.047,54868.0
39131,0.07400000000000001,40512.0
39133,0.049,52047.0
39135,0.048,49516.0
39137,0.039,56519.0
39139,0.055999999999999994,41948.0
39141,0.053,42466.0
39143,0.048,46447.0
39145,0.077,37625.0
39147,0.048,45003.0
39149,0.043,50774.0
39151,0.053,47745.0
39153,0.049,50453.0
39155,0.065,43160.0
39157,0.054000000000000006,46128.0
39159,0.038,69900.0
39161,0.040999999999999995,49565.0
39163,0.066,37633.0
39165,0.040999999999999995,72973.0
39167,0.06,45048.0
39169,0.039,50106.0
39171,0.044000000000000004,42214.0
39173,0.043,54996.0
39175,0.037000000000000005,47905.0
40001,0.059000000000000004,31386.0
40003,0.028999999999999998,51885.0
40005,0.064,35910.0
40007,0.027000000000000003,56664.0
40009,0.048,46625.0
40011,0.037000000000000005,44309.0
40013,0.044000000000000004,38187.0
40015,0.05,39933.0
40017,0.035,68421.0
40019,0.044000000000000004,44402.0
40021,0.05,38027.0
40023,0.07400000000000001,29652.0
40025,0.022000000000000002,41800.0
40027,0.034,58205.0
40029,0.07400000000000001,36566.0
40031,0.042,46071.0
40033,0.04,41469.0
40035,0.046,36953.0
40037,0.048,46614.0
40039,0.039,45574.0
40041,0.048,36424.0
40043,0.036000000000000004,50348.0
40045,0.039,52032.0
40047,0.039,49136.0
40049,0.045,40774.0
40051,0.043,51199.0
40053,0.027999999999999997,49774.0
40055,0.054000000000000006,34872.0
40057,0.034,33750.0
40059,0.028999999999999998,49204.0
40061,0.076,35313.0
40063,0.07200000000000001,34837.0
40065,0.04,41370.0
40067,0.055,32645.0
40069,0.064,35977.0
40071,0.055,41514.0
40073,0.03,59525.0
40075,0.045,36699.0
40077,0.079,35522.0
40079,0.067,36627.0
40081,0.045,46083.0
40083,0.037000000000000005,55602.0
40085,0.034,52662.0
40087,0.036000000000000004,58392.0
40089,0.077,34964.0
40091,0.084,33450.0
40093,0.031,54107.0
40095,0.053,38517.0
40097,0.042,41806.0
40099,0.040999999999999995,43783.0
40101,0.05,41015.0
40103,0.034,46874.0
40105,0.055,39706.0
40107,0.057,34172.0
40109,0.038,48226.0
40111,0.064,38183.0
40113,0.051,48014.0
40115,0.05,35580.0
40117,0.055999999999999994,43476.0
40119,0.034,41037.0
40121,0.055,39900.0
40123,0.039,41423.0
40125,0.043,45710.0
40127,0.076,32215.0
40129,0.04,56139.0
40131,0.042,56465.0
40133,0.066,35964.0
40135,0.061,35592.0
40137,0.057,42967.0
40139,0.031,49780.0
40141,0.042,35274.0
40143,0.04,50507.0
40145,0.04,58921.0
40147,0.042,49056.0
40149,0.053,47391.0
40151,0.026000000000000002,48831.0
40153,0.049,56067.0
41001,0.069,38966.0
41003,0.043,54089.0
41005,0.052000000000000005,65555.0
41007,0.055999999999999994,45132.0
41009,0.07200000000000001,57517.0
41011,0.076,39956.0
41013,0.085,38155.0
41015,0.085,40524.0
41017,0.06,52387.0
41019,0.077,41504.0
41021,0.065,51978.0
41023,0.08900000000000001,41304.0
41025,0.073,36340.0
41027,0.047,54063.0
41029,0.069,44835.0
41031,0.07400000000000001,42753.0
41033,0.079,37230.0
41035,0.08,39234.0
41037,0.078,40328.0
41039,0.059000000000000004,44976.0
41041,0.068,40226.0
41043,0.069,44358.0
41045,0.065,35094.0
41047,0.061,48554.0
41049,0.057999999999999996,51839.0
41051,0.05,53519.0
41053,0.057,52626.0
41055,0.063,53277.0
41057,0.057999999999999996,41662.0
41059,0.065,44780.0
41061,0.063,44841.0
41063,0.079,39743.0
41065,0.057,44010.0
41067,0.048,66315.0
41069,0.052000000000000005,33387.0
41071,0.053,52903.0
42001,0.040999999999999995,60179.0
42003,0.048,52385.0
42005,0.064,44326.0
42007,0.059000000000000004,51041.0
42009,0.059000000000000004,46890.0
42011,0.048,55936.0
42013,0.05,43343.0
42015,0.057,47242.0
42017,0.045,77823.0
42019,0.046,60851.0
42021,0.064,42703.0
42023,0.07,40257.0
42025,0.057999999999999996,49252.0
42027,0.038,51573.0
42029,0.037000000000000005,85613.0
42031,0.057,43202.0
42033,0.064,40230.0
42035,0.067,44224.0
42037,0.055,46938.0
42039,0.05,43969.0
42041,0.039,62692.0
42043,0.045,52967.0
42045,0.047,62867.0
42047,0.048,46965.0
42049,0.053,45476.0
42051,0.07200000000000001,36902.0
42053,0.077,37794.0
42055,0.048,50434.0
42057,0.06,48084.0
42059,0.057999999999999996,49897.0
42061,0.068,44531.0
42063,0.061,42611.0
42065,0.059000000000000004,43810.0
42067,0.048,48944.0
42069,0.057,45098.0
42071,0.04,57369.0
42073,0.061,44903.0
42075,0.044000000000000004,53861.0
42077,0.052000000000000005,58283.0
42079,0.063,44222.0
42081,0.059000000000000004,45211.0
42083,0.059000000000000004,44723.0
42085,0.053,43559.0
42087,0.055999999999999994,40957.0
42089,0.063,59492.0
42091,0.04,79576.0
42093,0.042,54547.0
42095,0.051,61510.0
42097,0.059000000000000004,40429.0
42099,0.043,54920.0
42101,0.069,39037.0
42103,0.063,58375.0
42105,0.068,40323.0
42107,0.061,43169.0
42109,0.045,49117.0
42111,0.066,45706.0
42113,0.06,44191.0
42115,0.054000000000000006,49552.0
42117,0.063,47360.0
42119,0.043,47996.0
42121,0.057999999999999996,43810.0
42123,0.048,44651.0
42125,0.054000000000000006,55796.0
42127,0.057,48663.0
42129,0.052000000000000005,53536.0
42131,0.059000000000000004,55882.0
42133,0.046,58471.0
44001,0.051,68246.0
44003,0.055,61923.0
44005,0.052000000000000005,69203.0
44007,0.064,47278.0
44009,0.055,70705.0
45001,0.069,35525.0
45003,0.059000000000000004,48537.0
45005,0.114,25530.0
45007,0.054000000000000006,43124.0
45009,0.105,30349.0
45011,0.08900000000000001,32205.0
45013,0.054000000000000006,55427.0
45015,0.055,52436.0
45017,0.07,41209.0
45019,0.048,52752.0
45021,0.07200000000000001,38947.0
45023,0.083,37537.0
45025,0.061,34949.0
45027,0.078,32268.0
45029,0.07,35558.0
45031,0.07400000000000001,35640.0
45033,0.087,30516.0
45035,0.054000000000000006,56388.0
45037,0.064,44129.0
45039,0.08,35490.0
45041,0.066,42232.0
45043,0.084,44283.0
45045,0.05,49659.0
45047,0.063,38878.0
45049,0.085,33644.0
45051,0.07,42830.0
45053,0.051,37715.0
45055,0.06,45411.0
45057,0.063,44854.0
45059,0.065,38268.0
45061,0.085,31510.0
45063,0.048,54098.0
45065,0.07200000000000001,38694.0
45067,0.1,32283.0
45069,0.10099999999999999,31170.0
45071,0.053,42e3
45073,0.057999999999999996,39548.0
45075,0.107,31382.0
45077,0.057999999999999996,41375.0
45079,0.057,49782.0
45081,0.052000000000000005,42286.0
45083,0.057,44050.0
45085,0.069,37906.0
45087,0.078,37501.0
45089,0.092,29609.0
45091,0.055,54196.0
46003,0.022000000000000002,50896.0
46005,0.027000000000000003,49583.0
46007,0.052000000000000005,34326.0
46009,0.027000000000000003,47987.0
46011,0.028999999999999998,52930.0
46013,0.027000000000000003,53150.0
46015,0.027000000000000003,47224.0
46017,0.07400000000000001,21658.0
46019,0.034,41446.0
46021,0.03,49895.0
46023,0.035,41395.0
46025,0.037000000000000005,48024.0
46027,0.031,43453.0
46029,0.031,52892.0
46031,0.052000000000000005,31420.0
46033,0.043,51244.0
46035,0.026000000000000002,48675.0
46037,0.049,43305.0
46039,0.05,51246.0
46041,0.115,34936.0
46043,0.025,49251.0
46045,0.025,57148.0
46047,0.045,42007.0
46049,0.027000000000000003,46633.0
46051,0.03,52816.0
46053,0.032,36836.0
46055,0.023,43699.0
46057,0.034,53944.0
46059,0.024,51201.0
46061,0.033,61945.0
46063,0.024,49220.0
46065,0.025,58340.0
46067,0.025,48879.0
46069,0.03,49184.0
46071,0.043,31922.0
46073,0.023,48773.0
46075,0.03,44876.0
46077,0.03,51837.0
46079,0.036000000000000004,53175.0
46081,0.033,45945.0
46083,0.023,79857.0
46085,0.048,40639.0
46087,0.024,57741.0
46089,0.034,38469.0
46091,0.039,50155.0
46093,0.032,54771.0
46095,0.053,34237.0
46097,0.025,49159.0
46099,0.027000000000000003,55107.0
46101,0.035,53654.0
46102,0.11599999999999999,27244.0
46103,0.032,48379.0
46105,0.032,39936.0
46107,0.033,52758.0
46109,0.044000000000000004,45911.0
46111,0.026000000000000002,46281.0
46115,0.031,48125.0
46117,0.024,67172.0
46119,0.025,59879.0
46121,0.07400000000000001,27481.0
46123,0.027000000000000003,40545.0
46125,0.027000000000000003,55708.0
46127,0.034,72041.0
46129,0.055,41831.0
46135,0.026000000000000002,47363.0
46137,0.05,32025.0
47001,0.06,46689.0
47003,0.066,42252.0
47005,0.078,34382.0
47007,0.079,34948.0
47009,0.053,47175.0
47011,0.054000000000000006,43065.0
47013,0.081,33333.0
47015,0.057999999999999996,41068.0
47017,0.086,36627.0
47019,0.066,34354.0
47021,0.049,51475.0
47023,0.061,40980.0
47025,0.073,33640.0
47027,0.09,30744.0
47029,0.079,30860.0
47031,0.055999999999999994,45235.0
47033,0.066,37853.0
47035,0.07200000000000001,40839.0
47037,0.045,48195.0
47039,0.081,37417.0
47041,0.07,38595.0
47043,0.055999999999999994,45914.0
47045,0.073,43425.0
47047,0.064,56573.0
47049,0.07400000000000001,30299.0
47051,0.053,43851.0
47053,0.076,37498.0
47055,0.051,41326.0
47057,0.068,35704.0
47059,0.066,36740.0
47061,0.079,28086.0
47063,0.063,37410.0
47065,0.055,48380.0
47067,0.1,27323.0
47069,0.078,35321.0
47071,0.07400000000000001,36285.0
47073,0.065,39506.0
47075,0.086,35470.0
47077,0.08199999999999999,39303.0
47079,0.067,37151.0
47081,0.057,37443.0
47083,0.08900000000000001,39753.0
47085,0.069,42837.0
47087,0.08,35379.0
47089,0.065,41235.0
47091,0.057999999999999996,31330.0
47093,0.048,47199.0
47095,0.08800000000000001,28524.0
47097,0.091,33595.0
47099,0.068,34614.0
47101,0.075,36255.0
47103,0.049,41802.0
47105,0.057,53945.0
47107,0.065,39528.0
47109,0.087,34882.0
47111,0.053,36886.0
47113,0.061,43113.0
47115,0.069,40766.0
47117,0.057,42839.0
47119,0.053,51303.0
47121,0.078,34801.0
47123,0.064,37392.0
47125,0.06,50935.0
47127,0.047,50358.0
47129,0.076,36390.0
47131,0.08900000000000001,40683.0
47133,0.073,35884.0
47135,0.07,33776.0
47137,0.078,31996.0
47139,0.068,36643.0
47141,0.06,37693.0
47143,0.076,37952.0
47145,0.066,43269.0
47147,0.049,52640.0
47149,0.046,53799.0
47151,0.096,31397.0
47153,0.067,44111.0
47155,0.061,39905.0
47157,0.066,44015.0
47159,0.057,43659.0
47161,0.079,41590.0
47163,0.059000000000000004,38840.0
47165,0.047,58291.0
47167,0.073,52339.0
47169,0.059000000000000004,40251.0
47171,0.081,37632.0
47173,0.069,37453.0
47175,0.08199999999999999,34884.0
47177,0.057999999999999996,36942.0
47179,0.057,43212.0
47181,0.07400000000000001,33573.0
47183,0.07,36205.0
47185,0.062,35400.0
47187,0.040999999999999995,97936.0
47189,0.047,60955.0
48001,0.04,42471.0
48003,0.035,66878.0
48005,0.055999999999999994,42128.0
48007,0.051,44551.0
48009,0.044000000000000004,58867.0
48011,0.027000000000000003,55177.0
48013,0.048,52785.0
48015,0.046,58792.0
48017,0.043,36821.0
48019,0.04,50107.0
48021,0.039,52886.0
48023,0.036000000000000004,36027.0
48025,0.063,40680.0
48027,0.047,51048.0
48029,0.038,50699.0
48031,0.031,57177.0
48033,0.028999999999999998,61750.0
48035,0.045,44397.0
48037,0.048,41883.0
48039,0.046,73788.0
48041,0.034,41641.0
48043,0.04,40179.0
48045,0.038,42139.0
48047,0.1,27875.0
48049,0.044000000000000004,41316.0
48051,0.044000000000000004,48140.0
48053,0.037000000000000005,53203.0
48055,0.043,47227.0
48057,0.039,46705.0
48059,0.043,40796.0
48061,0.071,32215.0
48063,0.062,37801.0
48065,0.032,58425.0
48067,0.069,39256.0
48069,0.035,42966.0
48071,0.053,77281.0
48073,0.052000000000000005,38465.0
48075,0.032,39025.0
48077,0.044000000000000004,50993.0
48079,0.051,39870.0
48081,0.040999999999999995,41593.0
48083,0.055999999999999994,37497.0
48085,0.036000000000000004,86634.0
48087,0.036000000000000004,38655.0
48089,0.04,46484.0
48091,0.037000000000000005,64533.0
48093,0.043,38280.0
48095,0.033,40837.0
48097,0.037000000000000005,57378.0
48099,0.048,47018.0
48101,0.071,32722.0
48103,0.057999999999999996,61098.0
48105,0.059000000000000004,49614.0
48107,0.044000000000000004,36627.0
48109,0.044000000000000004,33637.0
48111,0.022000000000000002,43523.0
48113,0.043,50118.0
48115,0.046,41876.0
48117,0.032,41499.0
48119,0.046,38304.0
48121,0.036000000000000004,74569.0
48123,0.04,45717.0
48125,0.047,35924.0
48127,0.047,36856.0
48129,0.043,37263.0
48131,0.08199999999999999,35069.0
48133,0.048,36591.0
48135,0.046,55555.0
48137,0.047,35554.0
48139,0.04,61157.0
48141,0.052000000000000005,40081.0
48143,0.039,41914.0
48145,0.043,35491.0
48147,0.042,43211.0
48149,0.034,49830.0
48151,0.039,44519.0
48153,0.055999999999999994,36898.0
48155,0.043,33442.0
48157,0.043,88516.0
48159,0.05,42099.0
48161,0.054000000000000006,46526.0
48163,0.038,34206.0
48165,0.032,50709.0
48167,0.05,58333.0
48169,0.037000000000000005,49947.0
48171,0.028999999999999998,52814.0
48173,0.028999999999999998,73335.0
48175,0.044000000000000004,49369.0
48177,0.037000000000000005,42291.0
48179,0.057,49012.0
48181,0.04,49261.0
48183,0.05,50020.0
48185,0.054000000000000006,44795.0
48187,0.036000000000000004,61825.0
48189,0.064,40213.0
48191,0.055,33324.0
48193,0.047,41207.0
48195,0.03,50698.0
48197,0.05,36992.0
48199,0.055999999999999994,53872.0
48201,0.046,54230.0
48203,0.053,48461.0
48205,0.021,64182.0
48207,0.035,35607.0
48209,0.034,59569.0
48211,0.032,66505.0
48213,0.049,40921.0
48215,0.079,34368.0
48217,0.046,41521.0
48219,0.042,50124.0
48221,0.045,55472.0
48223,0.042,44076.0
48225,0.045,33698.0
48227,0.047,47299.0
48229,0.057999999999999996,32086.0
48231,0.047,43385.0
48233,0.045,51508.0
48235,0.037000000000000005,63054.0
48237,0.043,52030.0
48239,0.038,52185.0
48241,0.075,41017.0
48243,0.033,46364.0
48245,0.07,41147.0
48247,0.07200000000000001,36929.0
48249,0.079,46200.0
48251,0.044000000000000004,55926.0
48253,0.055,41079.0
48255,0.043,43986.0
48257,0.040999999999999995,57585.0
48259,0.033,77764.0
48261,0.027999999999999997,38451.0
48263,0.026000000000000002,43026.0
48265,0.037000000000000005,44113.0
48267,0.037000000000000005,38750.0
48269,0.032,64203.0
48271,0.066,39335.0
48273,0.06,40884.0
48275,0.038,36929.0
48277,0.048,41009.0
48279,0.09,37111.0
48281,0.044000000000000004,50699.0
48283,0.040999999999999995,38012.0
48285,0.038,47041.0
48287,0.036000000000000004,52895.0
48289,0.053,45159.0
48291,0.069,47123.0
48293,0.051,37256.0
48295,0.039,60810.0
48297,0.040999999999999995,51481.0
48299,0.043,45096.0
48301,0.051,55819.0
48303,0.034,45719.0
48305,0.04,41589.0
48307,0.048,39649.0
48309,0.040999999999999995,43488.0
48311,0.021,61571.0
48313,0.043,39030.0
48315,0.065,34452.0
48317,0.035,61896.0
48319,0.038,42820.0
48321,0.068,41587.0
48323,0.107,32248.0
48325,0.044000000000000004,53440.0
48327,0.052000000000000005,32580.0
48329,0.035,74811.0
48331,0.053,41849.0
48333,0.036000000000000004,38564.0
48335,0.057,41363.0
48337,0.043,48996.0
48339,0.043,70929.0
48341,0.032,42839.0
48343,0.08900000000000001,37954.0
48345,0.037000000000000005,37936.0
48347,0.047,38895.0
48349,0.043,43091.0
48351,0.075,39135.0
48353,0.040999999999999995,38742.0
48355,0.049,51222.0
48357,0.043,61773.0
48359,0.03,54458.0
48361,0.065,48834.0
48363,0.053,40862.0
48365,0.052000000000000005,48822.0
48367,0.042,67655.0
48369,0.025,41813.0
48371,0.052000000000000005,44817.0
48373,0.061,41401.0
48375,0.034,38224.0
48377,0.10800000000000001,34258.0
48379,0.046,47834.0
48381,0.028999999999999998,64636.0
48383,0.046,62376.0
48385,0.052000000000000005,37294.0
48387,0.064,34340.0
48389,0.048,39006.0
48391,0.053,43654.0
48393,0.042,69424.0
48395,0.048,43194.0
48397,0.038,84692.0
48399,0.037000000000000005,38607.0
48401,0.047,46427.0
48403,0.094,35701.0
48405,0.092,32826.0
48407,0.057,43087.0
48409,0.065,51958.0
48411,0.036000000000000004,38e3
48413,0.047,50361.0
48415,0.040999999999999995,56444.0
48417,0.027999999999999997,55130.0
48419,0.053,35772.0
48421,0.028999999999999998,49309.0
48423,0.045,45363.0
48425,0.05,51733.0
48427,0.136,26699.0
48429,0.042,44110.0
48431,0.035,59854.0
48433,0.044000000000000004,42780.0
48435,0.06,60435.0
48437,0.048,37527.0
48439,0.042,58127.0
48441,0.037000000000000005,45559.0
48443,0.049,39503.0
48445,0.047,38752.0
48447,0.033,43618.0
48449,0.057999999999999996,40680.0
48451,0.040999999999999995,45261.0
48453,0.033,61779.0
48455,0.06,36645.0
48457,0.071,40442.0
48459,0.053,46346.0
48461,0.039,55918.0
48463,0.051,37933.0
48465,0.061,41437.0
48467,0.045,43377.0
48469,0.040999999999999995,51003.0
48471,0.051,39984.0
48473,0.048,50589.0
48475,0.043,53244.0
48477,0.048,55139.0
48479,0.047,37935.0
48481,0.044000000000000004,44110.0
48483,0.039,52548.0
48485,0.043,43379.0
48487,0.049,39377.0
48489,0.131,29782.0
48491,0.035,73098.0
48493,0.038,62752.0
48495,0.057,55493.0
48497,0.046,59904.0
48499,0.053,42753.0
48501,0.038,60738.0
48503,0.043,41872.0
48505,0.076,33291.0
48507,0.111,26336.0
49001,0.037000000000000005,50818.0
49003,0.036000000000000004,56313.0
49005,0.03,51735.0
49007,0.055999999999999994,47340.0
49009,0.046,53006.0
49011,0.033,70797.0
49013,0.073,61976.0
49015,0.06,49709.0
49017,0.087,45666.0
49019,0.06,43344.0
49021,0.044000000000000004,43615.0
49023,0.039,55204.0
49025,0.044000000000000004,48456.0
49027,0.035,52623.0
49029,0.031,82597.0
49031,0.064,37730.0
49033,0.036000000000000004,56772.0
49035,0.033,62536.0
49037,0.078,40590.0
49039,0.040999999999999995,44644.0
49041,0.044000000000000004,48622.0
49043,0.033,92560.0
49045,0.040999999999999995,64193.0
49047,0.066,65489.0
49049,0.032,60957.0
49051,0.034,65207.0
49053,0.04,50169.0
49055,0.08900000000000001,42366.0
49057,0.04,59293.0
50001,0.037000000000000005,59089.0
50003,0.043,44674.0
50005,0.048,45029.0
50007,0.027000000000000003,61908.0
50009,0.068,35570.0
50011,0.037000000000000005,59184.0
50013,0.040999999999999995,60081.0
50015,0.047,49142.0
50017,0.035,53025.0
50019,0.057999999999999996,42089.0
50021,0.044000000000000004,44888.0
50023,0.036000000000000004,58673.0
50025,0.037000000000000005,49616.0
50027,0.033,51513.0
51001,0.054000000000000006,38390.0
51003,0.039,67083.0
51005,0.051,45454.0
51007,0.044000000000000004,51738.0
51009,0.048,43998.0
51011,0.049,44397.0
51013,0.027999999999999997,107143.0
51015,0.040999999999999995,57808.0
51017,0.040999999999999995,43852.0
51019,0.044000000000000004,55507.0
51021,0.057999999999999996,42624.0
51023,0.042,63646.0
51025,0.068,37344.0
51027,0.10800000000000001,32083.0
51029,0.057999999999999996,38731.0
51031,0.048,46663.0
51033,0.051,56099.0
51035,0.053,38474.0
51036,0.052000000000000005,49768.0
51037,0.057,36339.0
51041,0.043,72972.0
51043,0.04,70281.0
51045,0.055,46551.0
51047,0.043,62394.0
51049,0.053,41409.0
51051,0.10099999999999999,32103.0
51053,0.053,52288.0
51057,0.054000000000000006,48277.0
51059,0.036000000000000004,110507.0
51061,0.039,89106.0
51063,0.04,43355.0
51065,0.037000000000000005,64258.0
51067,0.046,47419.0
51069,0.04,65485.0
51071,0.051,45979.0
51073,0.040999999999999995,58900.0
51075,0.040999999999999995,86610.0
51077,0.057999999999999996,31893.0
51079,0.037000000000000005,61762.0
51081,0.054000000000000006,36459.0
51083,0.064,39079.0
51085,0.039,81940.0
51087,0.043,62446.0
51089,0.065,34842.0
51091,0.035,38636.0
51093,0.046,64350.0
51095,0.043,75926.0
51097,0.048,46331.0
51099,0.047,76206.0
51101,0.042,64305.0
51103,0.067,45827.0
51105,0.07200000000000001,31429.0
51107,0.036000000000000004,122641.0
51109,0.043,60121.0
51111,0.052000000000000005,37548.0
51113,0.035,52513.0
51115,0.042,58268.0
51117,0.062,38500.0
51119,0.043,48921.0
51121,0.043,43484.0
51125,0.04,48076.0
51127,0.038,72406.0
51131,0.061,36822.0
51133,0.062,51422.0
51135,0.045,37996.0
51137,0.046,59282.0
51139,0.069,44851.0
51141,0.055,34885.0
51143,0.053,44207.0
51145,0.039,75539.0
51147,0.065,37543.0
51149,0.053,61792.0
51153,0.040999999999999995,91886.0
51155,0.05,46186.0
51157,0.040999999999999995,62800.0
51159,0.046,42204.0
51161,0.039,61935.0
51163,0.05,48497.0
51165,0.040999999999999995,55798.0
51167,0.065,37378.0
51169,0.051,36290.0
51171,0.043,45430.0
51173,0.065,37831.0
51175,0.04,46521.0
51177,0.046,75714.0
51179,0.045,92647.0
51181,0.052000000000000005,48707.0
51183,0.068,37748.0
51185,0.075,38292.0
51187,0.047,60714.0
51191,0.048,43353.0
51193,0.054000000000000006,48232.0
51195,0.083,38528.0
51197,0.054000000000000006,41132.0
51199,0.043,81169.0
51595,0.07,33160.0
51678,0.075,40829.0
51683,0.040999999999999995,72510.0
51685,0.042,73065.0
51735,0.038,84213.0
51775,0.044000000000000004,54195.0
53001,0.068,47423.0
53003,0.047,44055.0
53005,0.066,58750.0
53007,0.055,49174.0
53009,0.08,47185.0
53011,0.064,61747.0
53013,0.064,45465.0
53015,0.076,44235.0
53017,0.063,51151.0
53019,0.102,39992.0
53021,0.075,55006.0
53023,0.061,46404.0
53025,0.071,50388.0
53027,0.08900000000000001,43205.0
53029,0.06,59358.0
53031,0.071,50964.0
53033,0.044000000000000004,75738.0
53035,0.055,61898.0
53037,0.061,48127.0
53039,0.071,49348.0
53041,0.083,44243.0
53043,0.057999999999999996,49955.0
53045,0.077,52313.0
53047,0.069,37782.0
53049,0.091,40189.0
53051,0.095,42579.0
53053,0.063,60397.0
53055,0.048,54721.0
53057,0.067,51395.0
53059,0.073,52673.0
53061,0.048,71890.0
53063,0.064,50083.0
53065,0.08800000000000001,43823.0
53067,0.059000000000000004,61653.0
53069,0.091,51022.0
53071,0.057999999999999996,49819.0
53073,0.059000000000000004,53733.0
53075,0.047,41837.0
53077,0.08,44342.0
54001,0.07400000000000001,35615.0
54003,0.05,56737.0
54005,0.096,37625.0
54007,0.09,33817.0
54009,0.073,43572.0
54011,0.054000000000000006,34887.0
54013,0.125,32162.0
54015,0.11199999999999999,32961.0
54017,0.057,41838.0
54019,0.085,36739.0
54021,0.078,32705.0
54023,0.076,41039.0
54025,0.065,36996.0
54027,0.055,35980.0
54029,0.078,48178.0
54031,0.075,41010.0
54033,0.064,42121.0
54035,0.07200000000000001,41121.0
54037,0.040999999999999995,66950.0
54039,0.06,43936.0
54041,0.08199999999999999,40568.0
54043,0.09699999999999999,34295.0
54045,0.114,36437.0
54047,0.13,24707.0
54049,0.069,43729.0
54051,0.084,43356.0
54053,0.085,35799.0
54055,0.073,35046.0
54057,0.073,40012.0
54059,0.131,29839.0
54061,0.047,43835.0
54063,0.055999999999999994,36351.0
54065,0.055,44446.0
54067,0.091,36375.0
54069,0.055999999999999994,40195.0
54071,0.047,38204.0
54073,0.085,44801.0
54075,0.08199999999999999,34341.0
54077,0.062,41420.0
54079,0.055,59472.0
54081,0.073,40270.0
54083,0.07,37468.0
54085,0.07,46383.0
54087,0.115,33041.0
54089,0.07,32456.0
54091,0.06,40305.0
54093,0.061,36466.0
54095,0.094,41019.0
54097,0.08,38387.0
54099,0.07,37242.0
54101,0.077,29331.0
54103,0.1,40013.0
54105,0.10300000000000001,38600.0
54107,0.062,41932.0
54109,0.09699999999999999,34419.0
55001,0.07400000000000001,42063.0
55003,0.063,41294.0
55005,0.051,46375.0
55007,0.084,44395.0
55009,0.040999999999999995,54141.0
55011,0.05,50998.0
55013,0.071,41810.0
55015,0.036000000000000004,68430.0
55017,0.048,52485.0
55019,0.044000000000000004,45316.0
55021,0.044000000000000004,59020.0
55023,0.059000000000000004,43562.0
55025,0.032,61937.0
55027,0.045,54359.0
55029,0.068,49717.0
55031,0.051,46475.0
55033,0.046,52224.0
55035,0.039,48102.0
55037,0.068,44562.0
55039,0.040999999999999995,52149.0
55041,0.075,41418.0
55043,0.044000000000000004,46972.0
55045,0.038,53328.0
55047,0.054000000000000006,51175.0
55049,0.042,58419.0
55051,0.08900000000000001,39408.0
55053,0.049,47985.0
55055,0.043,56365.0
55057,0.052000000000000005,45158.0
55059,0.052000000000000005,53945.0
55061,0.040999999999999995,56160.0
55063,0.039,49790.0
55065,0.037000000000000005,52260.0
55067,0.062,40968.0
55069,0.052000000000000005,48881.0
55071,0.051,48430.0
55073,0.040999999999999995,54400.0
55075,0.059000000000000004,43701.0
55077,0.062,43661.0
55078,0.099,36774.0
55079,0.057999999999999996,42946.0
55081,0.045,52978.0
55083,0.052000000000000005,52776.0
55085,0.059000000000000004,49040.0
55087,0.04,59377.0
55089,0.037000000000000005,77364.0
55091,0.043,53828.0
55093,0.039,68471.0
55095,0.049,52411.0
55097,0.046,52075.0
55099,0.046,42659.0
55101,0.057,54782.0
55103,0.043,44026.0
55105,0.052000000000000005,51237.0
55107,0.055999999999999994,39999.0
55109,0.038,75920.0
55111,0.042,50243.0
55113,0.079,40701.0
55115,0.049,47841.0
55117,0.038,55335.0
55119,0.044000000000000004,48683.0
55121,0.04,50266.0
55123,0.042,46943.0
55125,0.071,41211.0
55127,0.048,52852.0
55129,0.055,42079.0
55131,0.038,69346.0
55133,0.038,76584.0
55135,0.047,52850.0
55137,0.064,46835.0
55139,0.043,52711.0
55141,0.055,51003.0
56001,0.031,42838.0
56003,0.043,50437.0
56005,0.038,79358.0
56007,0.036000000000000004,58225.0
56009,0.036000000000000004,63166.0
56011,0.034,59701.0
56013,0.054000000000000006,48624.0
56015,0.032,45721.0
56017,0.040999999999999995,44427.0
56019,0.048,51434.0
56021,0.039,57192.0
56023,0.046,63575.0
56025,0.048,57427.0
56027,0.028999999999999998,45251.0
56029,0.042,55354.0
56031,0.038,49713.0
56033,0.040999999999999995,54716.0
56035,0.051,77222.0
56037,0.046,72604.0
56039,0.038,75348.0
56041,0.049,56800.0
56043,0.04,50802.0
56045,0.033,55520.0
72001,0.179,NA
72003,0.141,NA
72005,0.14,NA
72007,0.147,NA
72009,0.147,NA
72011,0.131,NA
72013,0.14,NA
72015,0.19,NA
72017,0.153,NA
72019,0.134,NA
72021,0.09300000000000001,NA
72023,0.12300000000000001,NA
72025,0.10400000000000001,NA
72027,0.13,NA
72029,0.11900000000000001,NA
72031,0.08900000000000001,NA
72033,0.105,NA
72035,0.10800000000000001,NA
72037,0.138,NA
72039,0.174,NA
72041,0.1,NA
72043,0.18899999999999997,NA
72045,0.155,NA
72047,0.136,NA
72049,0.037000000000000005,NA
72051,0.079,NA
72053,0.14800000000000002,NA
72054,0.15,NA
72055,0.19699999999999998,NA
72057,0.174,NA
