FIPS,bachelorsOrMore,someCollege,lessThanHSD,HSDonly
18157,0.146,0.16400000000000003,-0.231,-0.07899999999999996
18159,0.11399999999999999,0.22799999999999998,-0.336,-0.00599999999999995
18161,0.14,0.22499999999999998,-0.368,0.0040000000000000036
18163,0.145,0.226,-0.36300000000000004,-0.006999999999999951
18165,0.096,0.236,-0.45399999999999996,0.122
18167,0.11599999999999999,0.221,-0.351,0.013999999999999957
18169,0.10200000000000001,0.17900000000000002,-0.307,0.026000000000000023
18171,0.13099999999999998,0.21200000000000002,-0.365,0.020999999999999963
18173,0.20400000000000001,0.24700000000000003,-0.39,-0.06
18175,0.08399999999999999,0.17500000000000002,-0.40499999999999997,0.14700000000000002
18177,0.10099999999999999,0.2,-0.32899999999999996,0.029000000000000026
18179,0.10400000000000001,0.22899999999999998,-0.324,-0.009000000000000008
18181,0.10099999999999999,0.22799999999999998,-0.328,-0.0020000000000000018
18183,0.126,0.23199999999999998,-0.32299999999999995,-0.03500000000000003
19000,0.17300000000000001,0.21300000000000002,-0.32299999999999995,-0.062
19001,0.08499999999999999,0.24200000000000002,-0.353,0.025999999999999968
19003,0.08499999999999999,0.24200000000000002,-0.377,0.05099999999999999
19005,0.114,0.20999999999999996,-0.389,0.065
19007,0.131,0.256,-0.40700000000000003,0.020000000000000018
19009,0.122,0.252,-0.44600000000000006,0.07200000000000001
19011,0.14400000000000002,0.24699999999999997,-0.361,-0.031000000000000028
19013,0.161,0.177,-0.273,-0.066
19015,0.163,0.235,-0.366,-0.03200000000000003
19017,0.19299999999999998,0.202,-0.367,-0.02899999999999997
19019,0.11099999999999999,0.221,-0.33599999999999997,0.0040000000000000036
19021,0.11000000000000001,0.15699999999999997,-0.161,-0.10399999999999998
19023,0.109,0.251,-0.423,0.063
19025,0.116,0.244,-0.33799999999999997,-0.02200000000000002
19027,0.121,0.232,-0.431,0.07799999999999996
19029,0.116,0.178,-0.33299999999999996,0.03899999999999998
19031,0.13999999999999999,0.22200000000000003,-0.35,-0.013000000000000012
19033,0.123,0.242,-0.314,-0.05099999999999999
19035,0.126,0.23099999999999998,-0.293,-0.064
19037,0.10399999999999998,0.222,-0.388,0.062
19039,0.114,0.21099999999999997,-0.341,0.015000000000000013
19041,0.096,0.246,-0.283,-0.059
19043,0.122,0.22699999999999998,-0.456,0.10699999999999998
19045,0.113,0.249,-0.32099999999999995,-0.041000000000000036
19047,0.08499999999999999,0.187,-0.265,-0.007000000000000006
19049,0.368,0.178,-0.313,-0.232
19051,0.11200000000000002,0.224,-0.38,0.043999999999999984
19053,0.115,0.211,-0.357,0.030999999999999972
19055,0.094,0.22999999999999998,-0.362,0.03799999999999998
19057,0.125,0.251,-0.31899999999999995,-0.056999999999999995
19059,0.182,0.258,-0.342,-0.09699999999999998
19061,0.17700000000000002,0.18899999999999997,-0.373,0.008000000000000007
19063,0.08299999999999999,0.255,-0.316,-0.02200000000000002
19065,0.119,0.211,-0.34,0.009000000000000008
19067,0.09800000000000002,0.238,-0.29100000000000004,-0.043999999999999984
19069,0.10900000000000001,0.21100000000000002,-0.31600000000000006,-0.0040000000000000036
19071,0.135,0.2,-0.33699999999999997,0.0020000000000000018
19073,0.10299999999999998,0.263,-0.31200000000000006,-0.05499999999999999
19075,0.13899999999999998,0.256,-0.374,-0.02100000000000002
19077,0.135,0.282,-0.40599999999999997,-0.01100000000000001
19079,0.117,0.247,-0.28800000000000003,-0.07499999999999996
19081,0.13,0.247,-0.36,-0.016000000000000014
19083,0.113,0.22899999999999998,-0.31399999999999995,-0.028000000000000025
19085,0.14,0.271,-0.395,-0.014999999999999958
19087,0.09899999999999999,0.22499999999999998,-0.32599999999999996,0.0
19089,0.08900000000000001,0.227,-0.395,0.08000000000000002
19091,0.09300000000000001,0.26,-0.306,-0.04899999999999999
19093,0.13,0.234,-0.364,0.0
19095,0.16,0.24400000000000002,-0.382,-0.02100000000000002
19097,0.09299999999999999,0.224,-0.41100000000000003,0.09500000000000003
19099,0.105,0.24200000000000002,-0.345,-0.0030000000000000027
19101,0.22600000000000003,0.19599999999999998,-0.35000000000000003,-0.07200000000000001
19103,0.20900000000000002,0.11700000000000002,-0.183,-0.143
19105,0.093,0.253,-0.358,0.011999999999999955
19107,0.093,0.23800000000000002,-0.33399999999999996,0.0030000000000000027
19109,0.132,0.277,-0.356,-0.05299999999999999
19111,0.084,0.233,-0.356,0.03899999999999998
19113,0.198,0.22499999999999998,-0.264,-0.15899999999999997
19115,0.071,0.178,-0.222,-0.02799999999999997
19117,0.079,0.244,-0.383,0.061
19119,0.135,0.244,-0.4590000000000001,0.08000000000000002
19121,0.16899999999999998,0.23500000000000001,-0.353,-0.05099999999999999
19123,0.15100000000000002,0.21899999999999997,-0.388,0.018000000000000016
19125,0.16899999999999998,0.257,-0.44,0.013999999999999957
19127,0.11800000000000001,0.19,-0.231,-0.07799999999999996
19129,0.184,0.246,-0.349,-0.08100000000000002
19131,0.093,0.213,-0.364,0.059
19133,0.08200000000000002,0.234,-0.379,0.063
19135,0.119,0.20500000000000002,-0.382,0.059
19137,0.089,0.23399999999999999,-0.31,-0.013000000000000012
19139,0.096,0.22000000000000003,-0.32699999999999996,0.011999999999999955
19141,0.125,0.22800000000000004,-0.387,0.03500000000000003
19143,0.10899999999999999,0.25,-0.42800000000000005,0.069
19145,0.107,0.21600000000000003,-0.315,-0.007000000000000006
19147,0.11699999999999999,0.29100000000000004,-0.33999999999999997,-0.068
19149,0.11800000000000001,0.26,-0.381,0.0030000000000000027
19151,0.11599999999999999,0.242,-0.331,-0.02799999999999997
19153,0.22599999999999998,0.17099999999999999,-0.239,-0.15799999999999997
19155,0.14200000000000002,0.258,-0.35500000000000004,-0.04300000000000004
19157,0.136,0.209,-0.286,-0.059
19159,0.14600000000000002,0.242,-0.329,-0.06
19161,0.125,0.221,-0.365,0.018000000000000016
19163,0.21200000000000002,0.21900000000000003,-0.347,-0.08399999999999996
19165,0.136,0.23900000000000002,-0.349,-0.024999999999999967
19167,0.178,0.216,-0.44800000000000006,0.05299999999999999
19169,0.20499999999999996,0.13799999999999998,-0.19599999999999998,-0.14800000000000002
19171,0.117,0.24200000000000002,-0.365,0.007000000000000006
19173,0.1,0.251,-0.382,0.030999999999999972
19175,0.10400000000000001,0.255,-0.32399999999999995,-0.03400000000000003
19177,0.08600000000000002,0.242,-0.36,0.03199999999999997
19179,0.095,0.218,-0.33399999999999996,0.02100000000000002
19181,0.19399999999999998,0.22800000000000004,-0.273,-0.14999999999999997
19183,0.14300000000000002,0.23200000000000004,-0.34199999999999997,-0.03400000000000003
19185,0.08800000000000001,0.225,-0.35800000000000004,0.044999999999999984
19187,0.108,0.246,-0.30200000000000005,-0.05299999999999999
19189,0.136,0.236,-0.369,-0.0040000000000000036
19191,0.18000000000000002,0.204,-0.458,0.07400000000000001
19193,0.11399999999999999,0.187,-0.261,-0.03999999999999998
19195,0.107,0.306,-0.382,-0.03199999999999997
19197,0.10599999999999998,0.21799999999999997,-0.30100000000000005,-0.02300000000000002
20000,0.193,0.194,-0.30100000000000005,-0.08599999999999997
20001,0.09000000000000001,0.267,-0.41000000000000003,0.05399999999999999
20003,0.11099999999999999,0.247,-0.41700000000000004,0.06
20005,0.10400000000000001,0.184,-0.358,0.07
20007,0.104,0.22399999999999998,-0.32,-0.008000000000000007
20009,0.09199999999999998,0.22899999999999998,-0.264,-0.056999999999999995
20011,0.146,0.24,-0.378,-0.007000000000000006
20013,0.134,0.201,-0.372,0.03699999999999998
20015,0.196,0.23600000000000002,-0.318,-0.11399999999999999
20017,0.185,0.21500000000000002,-0.348,-0.05199999999999999
20019,0.121,0.226,-0.42300000000000004,0.07500000000000001
20021,0.112,0.286,-0.41400000000000003,0.015000000000000013
20023,0.116,0.322,-0.43900000000000006,0.0020000000000000018
20025,0.217,0.19799999999999998,-0.334,-0.08100000000000002
20027,0.14800000000000002,0.314,-0.42600000000000005,-0.035999999999999976
20029,0.06699999999999999,0.28700000000000003,-0.361,0.006999999999999951
20031,0.126,0.263,-0.419,0.030000000000000027
20033,0.17,0.228,-0.318,-0.08099999999999996
20035,0.10400000000000001,0.285,-0.337,-0.051000000000000045
20037,0.19599999999999998,0.20500000000000002,-0.379,-0.02200000000000002
20039,0.164,0.221,-0.377,-0.008000000000000007
20041,0.105,0.22799999999999998,-0.29700000000000004,-0.03600000000000003
20043,0.118,0.235,-0.41800000000000004,0.064
20045,0.246,0.118,-0.264,-0.09899999999999998
20047,0.098,0.188,-0.24500000000000002,-0.04099999999999998
20049,0.126,0.27999999999999997,-0.42400000000000004,0.018000000000000016
20051,0.17500000000000002,0.188,-0.336,-0.025999999999999968
20053,0.132,0.23399999999999999,-0.378,0.01200000000000001
20055,0.076,0.14399999999999996,-0.11400000000000005,-0.10499999999999998
20057,0.07,0.10999999999999999,-0.07900000000000001,-0.101
20059,0.11699999999999999,0.24100000000000002,-0.364,0.006000000000000005
20061,0.084,0.303,-0.258,-0.128
20063,0.149,0.22000000000000003,-0.361,-0.010000000000000009
20065,0.162,0.22399999999999998,-0.401,0.015000000000000013
20067,0.102,0.07600000000000001,-0.14300000000000002,-0.03500000000000003
20069,0.09400000000000001,0.19799999999999998,-0.22899999999999998,-0.062
20071,0.115,0.16499999999999998,-0.238,-0.04199999999999998
20073,0.078,0.222,-0.382,0.08199999999999996
20075,0.022000000000000006,0.21199999999999997,-0.13299999999999998,-0.10000000000000003
20077,0.123,0.24,-0.325,-0.039000000000000035
20079,0.14200000000000002,0.199,-0.269,-0.07200000000000001
20081,0.07599999999999998,0.12899999999999998,-0.04500000000000004,-0.16000000000000003
20083,0.132,0.31499999999999995,-0.311,-0.13499999999999995
20085,0.128,0.271,-0.353,-0.04799999999999999
20087,0.144,0.239,-0.357,-0.027000000000000024
20089,0.07899999999999999,0.314,-0.348,-0.044999999999999984
20091,0.28200000000000003,0.08699999999999997,-0.16099999999999998,-0.207
20093,0.08499999999999999,0.259,-0.22399999999999998,-0.118
20095,0.11800000000000001,0.242,-0.314,-0.046999999999999986
20097,0.125,0.272,-0.302,-0.09599999999999997
20099,0.137,0.249,-0.365,-0.02100000000000002
20101,0.15699999999999997,0.26899999999999996,-0.335,-0.09099999999999997
20103,0.175,0.204,-0.378,-0.0020000000000000018
20105,0.156,0.28600000000000003,-0.40299999999999997,-0.03699999999999998
20107,0.09399999999999999,0.316,-0.42400000000000004,0.014000000000000012
20109,0.078,0.267,-0.358,0.013000000000000012
20111,0.11099999999999999,0.10400000000000004,-0.21599999999999997,0.0010000000000000009
20113,0.15100000000000002,0.192,-0.29500000000000004,-0.04800000000000004
20115,0.14800000000000002,0.2,-0.375,0.02699999999999997
20117,0.097,0.251,-0.423,0.07400000000000001
20119,0.133,0.20700000000000002,-0.309,-0.02999999999999997
20121,0.167,0.308,-0.407,-0.066
20123,0.14600000000000002,0.256,-0.357,-0.04500000000000004
20125,0.09200000000000001,0.266,-0.37,0.01200000000000001
20127,0.1,0.255,-0.36300000000000004,0.007000000000000006
20129,0.07800000000000001,0.237,-0.21499999999999997,-0.10099999999999998
20131,0.172,0.176,-0.43000000000000005,0.08300000000000002
20133,0.11,0.259,-0.383,0.014000000000000012
20135,0.11900000000000001,0.23500000000000001,-0.39199999999999996,0.03700000000000003
20137,0.082,0.29,-0.317,-0.05399999999999999
20139,0.155,0.22099999999999997,-0.362,-0.013999999999999957
20141,0.134,0.24000000000000002,-0.336,-0.038000000000000034
20143,0.131,0.28500000000000003,-0.363,-0.05099999999999999
20145,0.13,0.216,-0.271,-0.07600000000000001
20147,0.151,0.273,-0.40099999999999997,-0.02300000000000002
20149,0.24,0.224,-0.387,-0.07900000000000001
20151,0.138,0.223,-0.265,-0.09599999999999997
20153,0.15799999999999997,0.269,-0.377,-0.05099999999999999
20155,0.098,0.252,-0.281,-0.07
20157,0.142,0.263,-0.382,-0.02300000000000002
20159,0.126,0.21699999999999997,-0.302,-0.03899999999999998
20161,0.198,0.17600000000000002,-0.21800000000000003,-0.15500000000000003
20163,0.149,0.239,-0.369,-0.019000000000000017
20165,0.129,0.257,-0.40800000000000003,0.02200000000000002
20167,0.172,0.18500000000000003,-0.359,0.0030000000000000027
20169,0.13,0.182,-0.23400000000000004,-0.07699999999999996
20171,0.11200000000000002,0.15100000000000002,-0.262,-0.0010000000000000009
20173,0.16899999999999998,0.188,-0.252,-0.10499999999999998
20175,0.03,0.13,-0.027000000000000024,-0.135
20177,0.15599999999999997,0.178,-0.258,-0.07600000000000001
20179,0.132,0.246,-0.33399999999999996,-0.043999999999999984
20181,0.08299999999999999,0.29,-0.284,-0.08799999999999997
20183,0.121,0.268,-0.36,-0.029000000000000026
20185,0.11300000000000002,0.246,-0.281,-0.07700000000000001
20187,0.04299999999999998,0.19,-0.15099999999999997,-0.08000000000000002
20189,0.033,0.201,-0.17500000000000002,-0.059
20191,0.118,0.237,-0.357,0.0010000000000000009
20193,0.174,0.222,-0.289,-0.10699999999999998
20195,0.14700000000000002,0.241,-0.41300000000000003,0.026000000000000023
20197,0.163,0.261,-0.42300000000000004,0.0
20199,0.137,0.26299999999999996,-0.41300000000000003,0.014000000000000012
20201,0.10300000000000001,0.289,-0.43900000000000006,0.04700000000000004
20203,0.093,0.21500000000000002,-0.21899999999999997,-0.08999999999999997
20205,0.063,0.24000000000000002,-0.314,0.01200000000000001
20207,0.13,0.215,-0.42500000000000004,0.08000000000000002
20209,0.092,0.213,-0.31100000000000005,0.007000000000000006
21000,0.14600000000000002,0.20800000000000002,-0.44999999999999996,0.09600000000000003
21001,0.122,0.16699999999999998,-0.524,0.235
21003,0.10700000000000001,0.23,-0.528,0.191
21005,0.131,0.24,-0.492,0.122
21007,0.097,0.245,-0.44499999999999995,0.10399999999999998
21009,0.09799999999999999,0.181,-0.5009999999999999,0.22399999999999998
21011,0.082,0.209,-0.539,0.24900000000000003
21013,0.04699999999999999,0.164,-0.433,0.221
21015,0.241,0.25,-0.449,-0.04400000000000004
21017,0.091,0.20899999999999996,-0.4139999999999999,0.11299999999999999
21019,0.08900000000000001,0.242,-0.395,0.063
21021,0.124,0.21200000000000002,-0.41300000000000003,0.07699999999999996
21023,0.11499999999999999,0.228,-0.526,0.183
21025,0.05500000000000001,0.171,-0.463,0.23600000000000004
21027,0.074,0.20199999999999999,-0.51,0.234
21029,0.10300000000000001,0.274,-0.51,0.13399999999999995
21031,0.055999999999999994,0.2,-0.553,0.29600000000000004
21033,0.129,0.22200000000000003,-0.506,0.15499999999999997
21035,0.16100000000000003,0.16900000000000004,-0.43000000000000005,0.101
21037,0.22400000000000003,0.235,-0.491,0.03200000000000003
21039,0.11,0.251,-0.47500000000000003,0.11399999999999999
21041,0.055,0.173,-0.42200000000000004,0.19399999999999998
21043,0.067,0.205,-0.541,0.268
21045,0.044,0.209,-0.51,0.258
21047,0.095,0.275,-0.44499999999999995,0.07500000000000001
21049,0.131,0.201,-0.43399999999999994,0.10399999999999998
21051,0.045,0.143,-0.471,0.283
21053,0.059,0.198,-0.502,0.245
21055,0.07700000000000001,0.242,-0.4570000000000001,0.138
21057,0.079,0.216,-0.5439999999999999,0.248
21059,0.11200000000000002,0.19899999999999998,-0.39,0.07800000000000001
21061,0.094,0.199,-0.601,0.30800000000000005
21063,0.03,0.22000000000000003,-0.548,0.29800000000000004
21065,0.05500000000000001,0.139,-0.509,0.31399999999999995
21067,0.23000000000000004,0.14,-0.29100000000000004,-0.07899999999999999
21069,0.076,0.23000000000000004,-0.487,0.181
21071,0.086,0.22000000000000003,-0.494,0.18700000000000003
21073,0.15500000000000003,0.16400000000000003,-0.354,0.03500000000000003
21075,0.083,0.185,-0.377,0.10999999999999999
21077,0.07700000000000001,0.193,-0.4570000000000001,0.187
21079,0.11800000000000001,0.217,-0.48800000000000004,0.15300000000000002
21081,0.07700000000000001,0.22200000000000003,-0.48300000000000004,0.184
21083,0.131,0.2,-0.446,0.11699999999999999
21085,0.051,0.204,-0.534,0.28099999999999997
21087,0.077,0.155,-0.5640000000000001,0.33099999999999996
21089,0.114,0.244,-0.43999999999999995,0.08299999999999996
21091,0.07700000000000001,0.244,-0.482,0.16100000000000003
21093,0.14700000000000002,0.265,-0.373,-0.03999999999999998
21095,0.068,0.192,-0.466,0.207
21097,0.07400000000000001,0.20500000000000002,-0.438,0.16000000000000003
21099,0.066,0.16999999999999998,-0.496,0.261
21101,0.10900000000000001,0.235,-0.41000000000000003,0.066
21103,0.07,0.189,-0.441,0.183
21105,0.09100000000000001,0.272,-0.47600000000000003,0.11299999999999999
21107,0.08900000000000001,0.249,-0.482,0.14400000000000002
21109,0.05099999999999999,0.157,-0.5660000000000001,0.357
21111,0.211,0.209,-0.40900000000000003,-0.011999999999999955
21113,0.16499999999999998,0.196,-0.43099999999999994,0.06999999999999998
21115,0.06,0.20500000000000002,-0.503,0.23900000000000002
21117,0.21799999999999997,0.22999999999999998,-0.46299999999999997,0.015000000000000013
21119,0.079,0.16199999999999998,-0.5010000000000001,0.26
21121,0.059,0.133,-0.47000000000000003,0.278
21123,0.062,0.20700000000000002,-0.5169999999999999,0.249
21125,0.066,0.193,-0.475,0.216
21127,0.07900000000000001,0.205,-0.537,0.252
21129,0.04200000000000001,0.18,-0.5489999999999999,0.32699999999999996
21131,0.037000000000000005,0.205,-0.485,0.243
21133,0.088,0.226,-0.559,0.245
21135,0.074,0.167,-0.516,0.273
21137,0.06199999999999999,0.199,-0.53,0.269
21139,0.07,0.21500000000000002,-0.5229999999999999,0.23800000000000002
21141,0.083,0.19,-0.45500000000000007,0.18200000000000002
21143,0.125,0.261,-0.521,0.135
21145,0.15300000000000002,0.22300000000000003,-0.394,0.018000000000000016
21147,0.033999999999999996,0.218,-0.5549999999999999,0.303
21149,0.074,0.28,-0.48600000000000004,0.133
21151,0.16599999999999998,0.192,-0.44999999999999996,0.09199999999999997
21153,0.060000000000000005,0.184,-0.504,0.261
21155,0.081,0.196,-0.504,0.226
21157,0.123,0.22299999999999998,-0.46599999999999997,0.12
21159,0.034999999999999996,0.25999999999999995,-0.588,0.293
21161,0.09599999999999999,0.22000000000000003,-0.437,0.121
21163,-0.006000000000000005,0.26699999999999996,-0.347,0.08600000000000002
21165,0.09,0.20900000000000002,-0.556,0.258
21167,0.12,0.198,-0.43899999999999995,0.121
21169,0.078,0.181,-0.564,0.30400000000000005
21171,0.07700000000000001,0.183,-0.552,0.29300000000000004
21173,0.10799999999999998,0.191,-0.462,0.163
21175,0.078,0.18100000000000002,-0.512,0.252
21177,0.064,0.21700000000000003,-0.46699999999999997,0.18699999999999997
21179,0.09100000000000001,0.21799999999999997,-0.488,0.179
21181,0.10700000000000001,0.24800000000000003,-0.5209999999999999,0.166
21183,0.047,0.216,-0.491,0.228
21185,0.327,0.19999999999999998,-0.49499999999999994,-0.033
21187,0.10500000000000001,0.20700000000000002,-0.5449999999999999,0.234
21189,0.111,0.12,-0.506,0.274
21191,0.095,0.21000000000000002,-0.495,0.189
21193,0.07900000000000001,0.195,-0.458,0.18400000000000002
21195,0.08399999999999999,0.182,-0.48300000000000004,0.216
21197,0.10200000000000001,0.167,-0.517,0.24800000000000003
21199,0.093,0.199,-0.5129999999999999,0.21999999999999997
21201,0.11499999999999999,0.17,-0.442,0.15700000000000003
21203,0.07500000000000001,0.198,-0.5720000000000001,0.298
21205,0.131,0.18,-0.451,0.13999999999999999
21207,0.073,0.189,-0.503,0.24
21209,0.19400000000000003,0.21999999999999997,-0.45299999999999996,0.03899999999999998
21211,0.176,0.236,-0.45099999999999996,0.03999999999999998
21213,0.08400000000000002,0.203,-0.487,0.19999999999999998
21215,0.13499999999999998,0.328,-0.631,0.16899999999999998
21217,0.095,0.176,-0.508,0.237
21219,0.04699999999999999,0.21000000000000002,-0.471,0.21399999999999997
21221,0.13799999999999998,0.3,-0.542,0.10399999999999998
21223,0.10600000000000001,0.233,-0.514,0.176
21225,0.052,0.244,-0.39399999999999996,0.09900000000000003
21227,0.16700000000000004,0.16899999999999998,-0.41300000000000003,0.07700000000000001
21229,0.09999999999999999,0.183,-0.47700000000000004,0.19399999999999998
21231,0.07400000000000001,0.17600000000000002,-0.49399999999999994,0.243
21233,0.047,0.23700000000000002,-0.476,0.19199999999999998
21235,0.09,0.167,-0.477,0.22
21237,0.074,0.117,-0.474,0.28200000000000003
21239,0.228,0.156,-0.42300000000000004,0.03999999999999998
22000,0.131,0.183,-0.40599999999999997,0.09200000000000003
22001,0.051000000000000004,0.19,-0.43599999999999994,0.194
22003,0.08,0.203,-0.485,0.20299999999999999
22005,0.21500000000000002,0.22000000000000003,-0.509,0.07399999999999995
22007,0.07100000000000001,0.185,-0.494,0.23900000000000002
22009,0.052,0.16899999999999998,-0.443,0.22100000000000003
22011,0.076,0.195,-0.398,0.129
22013,0.06999999999999999,0.20400000000000001,-0.52,0.24699999999999997
22015,0.174,0.21000000000000002,-0.323,-0.06
22017,0.12199999999999998,0.172,-0.359,0.067
22019,0.11200000000000002,0.19599999999999998,-0.368,0.06
22021,0.054000000000000006,0.136,-0.406,0.216
22023,0.119,0.218,-0.49300000000000005,0.15600000000000003
22025,0.060000000000000005,0.14600000000000002,-0.42399999999999993,0.21799999999999997
22027,0.06,0.165,-0.503,0.279
22029,0.052,0.2,-0.404,0.15300000000000002
22031,0.055999999999999994,0.22400000000000003,-0.4740000000000001,0.19400000000000003
22033,0.17500000000000002,0.14899999999999997,-0.297,-0.02699999999999997
22035,0.039,0.137,-0.417,0.24100000000000002
22037,0.085,0.21200000000000002,-0.532,0.237
22039,0.093,0.173,-0.442,0.176
22041,0.05199999999999999,0.183,-0.42199999999999993,0.187
22043,0.048,0.19,-0.44200000000000006,0.204
22045,0.08499999999999999,0.165,-0.43200000000000005,0.18200000000000002
22047,0.088,0.203,-0.496,0.20500000000000002
22049,0.07500000000000001,0.183,-0.48600000000000004,0.22799999999999998
22051,0.128,0.177,-0.31399999999999995,0.009000000000000008
22053,0.08399999999999999,0.188,-0.43500000000000005,0.16300000000000003
22055,0.15499999999999997,0.16300000000000003,-0.374,0.055999999999999966
22057,0.094,0.14500000000000002,-0.42900000000000005,0.19100000000000003
22059,0.085,0.181,-0.43400000000000005,0.16799999999999998
22061,0.15899999999999997,0.10600000000000001,-0.345,0.07900000000000001
22063,0.12499999999999999,0.199,-0.44599999999999995,0.122
22065,0.04200000000000001,0.23,-0.478,0.206
22067,0.07600000000000001,0.164,-0.45600000000000007,0.21499999999999997
22069,0.102,0.16699999999999998,-0.456,0.188
22071,0.236,0.17800000000000002,-0.42499999999999993,0.011999999999999983
22073,0.12200000000000001,0.16500000000000004,-0.364,0.07800000000000001
22075,0.107,0.21300000000000002,-0.44,0.12
22077,0.087,0.213,-0.56,0.259
22079,0.092,0.19799999999999998,-0.387,0.09699999999999998
22081,0.07100000000000001,0.153,-0.491,0.268
22083,0.07899999999999999,0.201,-0.489,0.20900000000000002
22085,0.08800000000000001,0.227,-0.451,0.13799999999999996
22087,0.088,0.20500000000000002,-0.39399999999999996,0.10099999999999998
22089,0.14200000000000002,0.22499999999999998,-0.43299999999999994,0.067
22091,0.036,0.202,-0.532,0.29400000000000004
22093,0.07800000000000001,0.21600000000000003,-0.476,0.182
22095,0.11299999999999999,0.24,-0.426,0.07300000000000001
22097,0.07800000000000001,0.15200000000000002,-0.498,0.269
22099,0.10300000000000001,0.178,-0.547,0.265
22101,0.053,0.143,-0.364,0.16799999999999998
22103,0.191,0.20500000000000002,-0.391,-0.006000000000000005
22105,0.115,0.201,-0.459,0.143
22107,0.04,0.167,-0.502,0.29500000000000004
22109,0.07200000000000001,0.17,-0.4,0.15800000000000003
22111,0.065,0.22300000000000003,-0.522,0.235
22113,0.08700000000000001,0.16999999999999998,-0.487,0.23099999999999998
22115,0.103,0.261,-0.387,0.022999999999999965
22117,0.046,0.184,-0.38,0.15000000000000002
22119,0.07699999999999999,0.175,-0.405,0.15300000000000002
22121,0.11699999999999999,0.20500000000000002,-0.479,0.15800000000000003
22123,0.05600000000000001,0.136,-0.44499999999999995,0.252
22125,0.162,0.16999999999999998,-0.513,0.181
22127,0.075,0.179,-0.471,0.21700000000000003
23000,0.19999999999999996,0.182,-0.366,-0.01599999999999996
23001,0.137,0.22,-0.44000000000000006,0.08200000000000002
23003,0.11000000000000001,0.2,-0.391,0.08000000000000002
23005,0.304,0.14,-0.297,-0.14700000000000002
23007,0.16299999999999998,0.173,-0.347,0.010000000000000009
23009,0.241,0.16000000000000003,-0.345,-0.056999999999999995
23011,0.148,0.196,-0.356,0.01200000000000001
23013,0.22,0.15400000000000003,-0.38,0.006000000000000005
23015,0.22000000000000003,0.15599999999999997,-0.32,-0.056999999999999995
23017,0.121,0.168,-0.355,0.066
23019,0.145,0.189,-0.33099999999999996,-0.0030000000000000027
23021,0.132,0.193,-0.365,0.039000000000000035
23023,0.243,0.189,-0.382,-0.05099999999999999
23025,0.10500000000000001,0.21799999999999997,-0.40800000000000003,0.08499999999999996
23027,0.22299999999999998,0.18200000000000002,-0.40199999999999997,-0.0020000000000000018
23029,0.15700000000000003,0.20499999999999996,-0.41700000000000004,0.05499999999999999
23031,0.21399999999999997,0.2,-0.40099999999999997,-0.013000000000000012
24000,0.23399999999999999,0.161,-0.367,-0.02799999999999997
24001,0.10300000000000001,0.20900000000000002,-0.387,0.07400000000000001
24003,0.25,0.182,-0.36,-0.07200000000000001
24005,0.23299999999999998,0.17300000000000001,-0.374,-0.03199999999999997
24009,0.22499999999999998,0.256,-0.525,0.044999999999999984
24011,0.08400000000000002,0.21000000000000002,-0.5189999999999999,0.225
24013,0.26,0.22099999999999997,-0.562,0.08099999999999999
24015,0.157,0.22299999999999998,-0.46199999999999997,0.08300000000000002
24017,0.201,0.264,-0.408,-0.056999999999999995
24019,0.14500000000000002,0.192,-0.5389999999999999,0.202
24021,0.28800000000000003,0.20999999999999996,-0.49099999999999994,-0.006000000000000005
24023,0.145,0.215,-0.511,0.15000000000000002
24025,0.20500000000000002,0.211,-0.397,-0.019000000000000017
24027,0.399,0.08999999999999998,-0.343,-0.145
24029,0.19200000000000003,0.149,-0.494,0.15400000000000003
24031,0.24199999999999994,0.025999999999999995,-0.118,-0.15
24033,0.13299999999999998,0.15399999999999997,-0.18500000000000003,-0.10199999999999998
24035,0.28,0.21000000000000002,-0.5850000000000001,0.094
24037,0.195,0.204,-0.369,-0.02999999999999997
24039,0.11599999999999999,0.175,-0.5750000000000001,0.283
24041,0.23100000000000004,0.167,-0.491,0.09299999999999997
24043,0.133,0.21399999999999997,-0.402,0.05399999999999999
24045,0.19000000000000003,0.187,-0.46099999999999997,0.08400000000000002
24047,0.22599999999999998,0.20700000000000002,-0.5700000000000001,0.137
24510,0.20500000000000002,0.175,-0.466,0.087
25000,0.274,0.13,-0.31,-0.09299999999999997
25001,0.24600000000000002,0.125,-0.23199999999999998,-0.139
25003,0.20600000000000002,0.17600000000000002,-0.354,-0.02699999999999997
25005,0.196,0.194,-0.441,0.05199999999999999
25007,0.27599999999999997,0.13399999999999998,-0.264,-0.14600000000000002
25009,0.259,0.14,-0.29800000000000004,-0.10099999999999998
25011,0.24,0.189,-0.32999999999999996,-0.09999999999999998
25013,0.161,0.19100000000000003,-0.30700000000000005,-0.043999999999999984
25015,0.277,0.14100000000000001,-0.369,-0.04899999999999999
25017,0.34,0.07600000000000001,-0.27099999999999996,-0.144
25019,0.332,0.137,-0.28,-0.18899999999999997
25021,0.32,0.08100000000000002,-0.21899999999999997,-0.18200000000000002
25023,0.22600000000000003,0.16199999999999998,-0.291,-0.09600000000000003
25025,0.31199999999999994,0.10500000000000001,-0.30700000000000005,-0.10899999999999999
25027,0.252,0.16000000000000003,-0.382,-0.031000000000000028
26000,0.17,0.23,-0.365,-0.03500000000000003
26001,0.085,0.266,-0.483,0.132
